1804	10384	1
1804	10703	1
1804	5902	1
1804	10783	1
1804	12505	1
1804	3807	1
1804	4241	1
1804	6198	1
1804	7745	1
1804	13777	1
1804	1652	1
1804	7985	1
1804	14053	1
1804	9008	1
1804	6518	1
1804	3199	1
1804	11086	1
1804	12183	1
1804	5200	1
1804	5665	1
1804	8066	1
1804	12268	1
1804	9061	1
1804	8842	1
1804	11887	1
1804	12848	1
1804	15200	1
1804	1193	1
1804	14536	1
1804	1501	1
1804	2464	1
1804	6683	1
1804	5201	1
1804	15118	1
1804	15762	1
1804	11808	1
1804	2465	1
1804	578	1
1804	3115	1
1804	1917	1
1804	14204	1
1804	6122	1
1804	11731	1
1804	8843	1
1804	3808	1
1804	1111	1
1804	14751	1
1804	10938	1
1804	3116	1
1804	7820	1
1804	13101	1
1804	13955	1
1804	7652	1
1804	14600	1
1804	13526	1
1804	11490	1
1804	3032	1
1804	10313	1
1804	6120	1
1804	1040	1
1804	2004	1
1804	9281	1
1804	14372	1
1804	11243	1
1804	174	1
1804	1112	1
1804	10227	1
1804	10861	1
1804	11087	1
1804	3809	1
1804	10150	1
1804	15022	1
1804	10228	1
1804	2947	1
1804	10385	1
1804	10704	1
1804	7821	1
1804	2237	1
1804	11088	1
1804	14601	1
1804	13778	1
1804	3033	1
1804	8594	1
1804	4475	1
1804	7653	1
1804	4400	1
1804	15023	1
1804	2005	1
1804	13956	1
1804	8364	1
1804	14537	1
1804	3034	1
1804	1832	1
1804	15357	1
1804	8677	1
1804	11573	1
1804	2384	1
1804	10554	1
1804	10066	1
1804	13864	1
1804	12666	1
1804	412	1
1804	10555	1
1804	12849	1
1804	1736	1
1804	14205	1
1804	5202	1
1804	14538	1
1804	7413	1
1804	6049	1
1804	1265	1
1804	2634	1
1804	11324	1
1804	10467	1
1804	1266	1
1804	11888	1
1804	2882	1
1957	3974	1
1957	8224	1
1957	13527	1
1957	12269	1
1957	3894	1
1957	10386	1
1957	8365	1
1957	9517	1
1957	4900	1
1957	5117	1
1957	1340	1
1957	1502	1
7975	15763	1
7975	5837	1
7975	9368	1
7975	8595	1
7975	15908	1
7975	6519	1
7975	3592	1
7975	6264	1
7975	7822	1
7975	834	1
7975	5203	1
7975	2238	1
7975	15024	1
7975	5118	1
7975	7165	1
7975	4650	1
7975	15442	1
7975	11732	1
525	3346	1
525	1041	1
525	175	1
525	13460	1
525	14752	1
525	10229	1
525	9009	1
525	10556	1
525	11008	1
525	12270	1
525	2723	1
525	12411	1
525	14821	1
525	13461	1
525	12850	1
525	15201	1
525	6846	1
525	9214	1
525	4476	1
525	3975	1
525	5977	1
525	1267	1
525	15909	1
525	9010	1
525	4477	1
525	2385	1
525	4651	1
525	1503	1
525	8678	1
525	12184	1
525	7015	1
525	15678	1
525	5903	1
525	9282	1
525	11574	1
525	12851	1
525	3810	1
525	8777	1
525	15604	1
525	4652	1
525	11491	1
525	15025	1
525	1341	1
525	10939	1
525	2386	1
1285	7577	1
1285	6759	1
1285	10707	1
1285	13528	1
1285	10067	1
1285	7746	1
1285	10230	1
1285	11327	1
1285	3593	1
1285	6426	1
1285	2387	1
1285	4478	1
1285	8141	1
1285	897	1
1285	1737	1
1285	5436	1
1285	7510	1
1285	5904	1
1285	12336	1
1285	8067	1
1285	12667	1
1285	15280	1
1285	10558	1
1285	10708	1
1285	2883	1
1285	8514	1
1285	11733	1
1285	9757	1
1285	8596	1
1285	8287	1
1285	13366	1
1285	3	1
1285	12589	1
1285	11577	1
1285	493	1
1285	5204	1
1285	2803	1
1285	12108	1
1285	898	1
1285	7331	1
1285	13462	1
1285	13780	1
1285	12109	1
1285	12590	1
1285	10639	1
1285	743	1
1285	15202	1
1285	3035	1
1285	2466	1
1285	10784	1
1285	6760	1
1285	14291	1
1285	1342	1
1285	5282	1
1285	9580	1
1285	5364	1
1285	11734	1
1285	5587	1
1285	2948	1
1285	15764	1
1285	10785	1
1285	9011	1
1285	6684	1
1285	8778	1
1285	9283	1
1285	6424	1
1285	14598	1
1285	3973	1
1285	9660	1
1285	11011	1
1285	11328	1
1285	12180	1
1285	2080	1
1285	12932	1
1285	15765	1
1285	494	1
1285	13781	1
1285	15766	1
1285	103	1
1285	1194	1
1285	5748	1
1285	11089	1
1285	8444	1
1285	6199	1
1285	12033	1
1285	7332	1
1285	15119	1
1285	8779	1
1285	8679	1
1285	9012	1
1285	5666	1
1285	6685	1
1285	7086	1
1285	11399	1
1285	12185	1
1285	8068	1
1285	2167	1
1285	10068	1
1285	1834	1
1285	10862	1
1285	10640	1
1285	11956	1
1285	9656	1
1285	3811	1
1285	4401	1
1285	11090	1
1285	1919	1
1285	329	1
1285	1738	1
1285	13526	1
1285	15355	1
1285	10559	1
1285	3663	1
1285	7823	1
1285	1338	1
1285	3344	1
1285	258	1
1285	4163	1
1285	12853	1
1285	9215	1
1285	7743	1
1285	4242	1
1285	11960	1
1285	15203	1
1285	3746	1
1285	4	1
1285	580	1
1285	9136	1
1285	15679	1
1285	6847	1
1285	1428	1
1285	11401	1
1285	8780	1
1285	10152	1
1285	899	1
1285	104	1
1285	11492	1
1285	5749	1
1285	5119	1
1285	4814	1
1285	14822	1
1285	3895	1
1285	7905	1
4875	13865	1
4875	1343	1
4875	6200	1
4875	8142	1
4875	9918	1
4875	13676	1
4875	897	1
4875	14753	1
4875	495	1
4875	257	1
4875	5437	1
4875	972	1
4875	5120	1
4875	8597	1
4875	3747	1
4875	9369	1
4875	8288	1
4875	11091	1
4875	13782	1
4875	9661	1
4875	8515	1
4875	6934	1
4875	5284	1
4875	8289	1
4875	5205	1
4875	1835	1
4875	9370	1
4875	6427	1
4875	1739	1
4875	12668	1
4875	6428	1
4875	11012	1
4875	5438	1
4796	14602	1
4796	8369	1
4796	5839	1
4796	13774	1
4796	7901	1
4796	4815	1
4796	10560	1
4796	13529	1
4796	5041	1
3114	496	1
3114	4325	1
3114	5121	1
3114	9284	1
3114	10641	1
3114	1653	1
3114	4402	1
3114	12507	1
3114	4479	1
3114	14907	1
3114	11805	1
3114	4075	1
3114	11650	1
3114	5119	1
3114	11735	1
3114	2307	1
3114	13102	1
3114	12765	1
3114	497	1
3114	1042	1
3114	4816	1
3114	12669	1
3114	3202	1
3114	14373	1
3114	2006	1
3114	6349	1
3114	3036	1
3114	10708	1
3114	5439	1
3114	835	1
3114	14369	1
3114	6686	1
3114	11961	1
3114	13103	1
3114	14754	1
3114	14458	1
3114	13463	1
3114	13186	1
3114	1504	1
3114	6684	1
3114	2168	1
3114	15023	1
3114	7747	1
3114	11886	1
3114	330	1
3114	5978	1
3114	973	1
3114	11728	1
319	11158	1
319	14908	1
319	581	1
319	11578	1
319	5513	1
319	6935	1
319	13957	1
319	5	1
319	13012	1
319	3972	1
319	5206	1
319	5589	1
319	3117	1
319	7655	1
319	1920	1
319	9759	1
319	671	1
319	11651	1
319	7016	1
319	7988	1
319	2949	1
319	14204	1
319	15767	1
319	4574	1
319	2950	1
319	259	1
319	2546	1
319	1581	1
319	14054	1
9881	10561	1
9881	15680	1
9881	3812	1
9881	15543	1
9881	6521	1
9881	7989	1
9881	5365	1
9881	5750	1
9881	13284	1
9881	7334	1
9881	7415	1
9881	10709	1
9881	4078	1
9881	6936	1
9881	13463	1
9881	9216	1
9881	7416	1
9881	15605	1
9881	8928	1
9881	4243	1
9881	4817	1
9881	1	1
9881	105	1
9881	13104	1
9881	5840	1
9881	11329	1
9881	7087	1
9881	2548	1
9881	15908	1
9881	14540	1
9881	12412	1
6201	7656	1
6201	11653	1
6201	6687	1
6201	6051	1
6201	15607	1
6201	4326	1
6201	672	1
6201	5667	1
6201	3594	1
6201	3038	1
6201	9015	1
6201	6848	1
6201	585	1
6201	14909	1
6201	14823	1
6201	7017	1
6201	15282	1
6201	13777	1
6201	14602	1
6201	1506	1
6201	11654	1
6201	2466	1
6201	12667	1
6201	744	1
6201	13678	1
6201	10863	1
6201	10153	1
6201	13368	1
6201	14459	1
6201	15444	1
6201	6688	1
6201	2636	1
6201	745	1
6201	4480	1
6201	9834	1
6201	12503	1
6201	9831	1
6201	15360	1
6201	8291	1
6201	974	1
6201	4079	1
6201	7167	1
6201	8930	1
6201	3977	1
6201	9581	1
6201	331	1
6201	1582	1
6201	7578	1
6201	4403	1
6201	4481	1
6201	13187	1
6201	7336	1
6201	4978	1
6201	6523	1
6201	1922	1
6201	5209	1
6201	4165	1
6201	13783	1
6201	13784	1
6201	9140	1
6201	9372	1
6201	11493	1
6201	12110	1
6201	6761	1
6201	5906	1
6201	746	1
6201	13679	1
6201	12508	1
6201	1655	1
6201	4901	1
6201	14131	1
6201	5042	1
6201	15361	1
6201	13369	1
6201	2951	1
6201	12338	1
6201	11736	1
6201	11494	1
6201	2724	1
6201	3202	1
6201	2725	1
6201	15681	1
6201	5668	1
6201	7990	1
6201	8519	1
6201	1741	1
6201	13188	1
6201	13466	1
6201	10563	1
6201	13467	1
6201	5751	1
6201	8781	1
6201	5752	1
6201	3204	1
6201	15283	1
6201	6350	1
6201	13105	1
6201	1114	1
6201	13958	1
6201	10069	1
6201	2235	1
6201	11160	1
6201	5286	1
6201	4576	1
6201	9060	1
6201	3814	1
6201	10314	1
6201	14206	1
6201	15445	1
6201	11161	1
6201	5440	1
6201	10642	1
6201	7579	1
6201	11244	1
6201	9519	1
6201	6937	1
6201	7906	1
6201	7907	1
6201	14678	1
6201	15911	1
6201	7749	1
6201	8845	1
6201	747	1
6201	1269	1
6201	15205	1
6201	7825	1
6201	8680	1
6201	5514	1
6201	3277	1
6201	5841	1
6201	9919	1
6201	7826	1
6201	7337	1
6201	7991	1
6201	4819	1
6201	3595	1
6201	4482	1
6201	3815	1
6201	12273	1
6201	3347	1
6201	107	1
6201	11403	1
6201	2307	1
6201	9064	1
6201	1196	1
6201	13013	1
6201	8	1
6201	9065	1
6201	9660	1
6201	13185	1
6201	14374	1
6201	9582	1
6201	4080	1
6201	11737	1
6201	13189	1
6201	6052	1
6201	14055	1
6201	260	1
6201	3348	1
6201	6053	1
6201	15446	1
6201	2309	1
6201	15447	1
6201	7088	1
6201	2726	1
6201	15544	1
6201	5753	1
6201	7750	1
6201	5669	1
6201	7089	1
6201	12587	1
6201	1429	1
6201	8292	1
6201	3896	1
6201	12414	1
6201	1742	1
6201	2310	1
6201	2170	1
6201	5591	1
6201	5515	1
6201	11655	1
6201	13680	1
6201	2805	1
6201	11579	1
6201	6524	1
6201	3205	1
6201	4483	1
6201	11580	1
6201	9835	1
6201	9583	1
6201	7090	1
6201	1197	1
6201	11581	1
6201	15121	1
6201	1923	1
6201	14207	1
6201	6123	1
6201	14460	1
6201	11966	1
6201	1924	1
6201	7908	1
6201	11404	1
6201	13106	1
6201	15682	1
6201	14819	1
6201	3816	1
6201	8372	1
6201	11809	1
6201	11889	1
6201	13785	1
6201	11245	1
6201	13107	1
6201	10315	1
6201	6689	1
6201	12935	1
6201	4081	1
6201	2081	1
6201	2008	1
6201	1734	1
6201	9217	1
6201	12670	1
6201	7751	1
6201	6938	1
6201	11967	1
6201	6351	1
6201	3509	1
6201	12274	1
6201	12855	1
6201	9520	1
6201	15122	1
6201	12267	1
6201	6606	1
6201	5842	1
6201	15206	1
6201	10864	1
6201	5043	1
6201	1743	1
6201	4653	1
6201	6849	1
6201	4082	1
6201	6850	1
6201	6939	1
6201	2082	1
6201	12509	1
6201	12415	1
6201	7657	1
6201	6851	1
6201	673	1
6201	2009	1
6201	10390	1
6201	3120	1
6201	10232	1
6201	8846	1
6201	6202	1
6201	8847	1
6201	2171	1
6201	12768	1
6201	5287	1
6201	11092	1
6201	13959	1
6201	12416	1
6201	5210	1
6201	5516	1
6201	12591	1
6201	9920	1
6201	14750	1
6201	6852	1
6201	4484	1
6201	9218	1
6201	897	1
6201	6203	1
6201	3349	1
6201	7580	1
6201	13014	1
6201	9434	1
6201	1656	1
6201	1744	1
6201	5754	1
6201	586	1
6201	3749	1
6201	12034	1
6201	11405	1
6201	11495	1
6201	11807	1
6201	8065	1
6201	8782	1
6201	6940	1
6201	3665	1
6201	11496	1
6201	7511	1
6201	6941	1
6201	2952	1
6201	4577	1
6201	15768	1
6201	7909	1
6201	7910	1
6201	5517	1
6201	3817	1
6201	14292	1
6201	2953	1
6201	1583	1
6201	13108	1
6201	5288	1
6201	12417	1
6201	3436	1
6201	6429	1
6201	5905	1
6201	15284	1
6201	14293	1
6201	2549	1
6201	11890	1
6201	11968	1
6201	14132	1
6201	2083	1
6201	12187	1
6201	4244	1
6201	2084	1
6201	3350	1
6201	1829	1
6201	8848	1
6201	6853	1
6201	10469	1
6201	4737	1
6201	6054	1
6201	4654	1
6201	11331	1
6201	10564	1
6201	15448	1
6201	2884	1
6201	8598	1
6201	9666	1
6201	15838	1
6201	11811	1
6201	14824	1
6201	12510	1
6201	5755	1
6201	4655	1
6201	8446	1
6201	15123	1
6201	1584	1
6201	11886	1
6201	7417	1
6201	9991	1
6201	3206	1
6201	7827	1
6201	674	1
6201	13531	1
6201	12339	1
6201	14208	1
6201	6854	1
6201	12932	1
6201	11406	1
6201	1657	1
6201	14461	1
6201	1344	1
6201	10565	1
6201	5518	1
6201	8447	1
6201	12511	1
6201	12936	1
6201	11656	1
6201	4578	1
6201	7992	1
6201	4245	1
6201	3039	1
6201	13532	1
6201	1507	1
6201	1585	1
6201	11162	1
6201	9992	1
6201	13960	1
6201	261	1
6201	675	1
6201	12275	1
6201	11246	1
6201	10566	1
6201	10643	1
6201	12276	1
6201	2467	1
6201	4327	1
6201	12769	1
6201	2637	1
6201	332	1
6201	2806	1
6201	8849	1
6201	14825	1
6201	4083	1
6201	10070	1
6201	8373	1
6201	4084	1
6201	15912	1
6201	8144	1
6201	9286	1
6201	12592	1
6201	748	1
6201	15124	1
6201	13015	1
6201	108	1
6201	4246	1
6201	4738	1
6201	4820	1
6201	15769	1
6201	6855	1
6201	2085	1
6201	10316	1
6201	109	1
6201	14375	1
6201	3040	1
6201	1508	1
6201	11812	1
6201	7249	1
6201	834	1
6201	3437	1
6201	6525	1
6201	10233	1
6201	6607	1
6201	4328	1
6201	11163	1
6201	4329	1
6201	110	1
6201	13468	1
6201	2550	1
6201	8850	1
6201	13780	1
6201	2885	1
6201	7911	1
6201	10710	1
6201	10711	1
6201	11738	1
6201	6690	1
6201	8226	1
6201	11497	1
6201	8681	1
6201	11891	1
6201	7752	1
6201	14679	1
6201	9517	1
6201	3438	1
6201	4814	1
6201	12671	1
6201	2172	1
6201	10644	1
6201	2551	1
6201	7993	1
6201	12770	1
6201	7250	1
6201	1745	1
6201	6055	1
6201	2173	1
6201	14540	1
6201	8520	1
6201	1043	1
6201	9016	1
6201	6120	1
6201	9584	1
6201	8293	1
9307	1430	1
9307	12937	1
9307	4656	1
9307	9585	1
9307	2638	1
9307	13109	1
9307	5211	1
9307	3596	1
9307	9914	1
9307	2886	1
9307	7168	1
9307	8931	1
9307	9373	1
9307	9285	1
1093	2807	1
1093	3808	1
1093	11582	1
1093	15770	1
1093	6352	1
1093	2639	1
1093	15207	1
1093	12938	1
1093	13110	1
1093	8932	1
1093	10567	1
1093	3510	1
1093	1658	1
1093	10787	1
1093	14209	1
1093	5746	1
8753	9667	1
8753	6608	1
8753	11165	1
8753	4085	1
8753	7251	1
8753	14910	1
8753	10943	1
8753	7986	1
8753	11739	1
8753	14911	1
8753	7338	1
8753	3439	1
8753	10865	1
8753	12035	1
2090	6430	1
2090	11584	1
2090	15765	1
2090	7418	1
2090	333	1
2090	3978	1
2090	10568	1
2090	7753	1
2090	7512	1
2090	4086	1
2090	2468	1
2090	15771	1
2090	12590	1
2090	6686	1
2090	3207	1
2090	11498	1
2090	2724	1
2090	900	1
2090	10071	1
2090	13961	1
2090	2169	1
2090	15362	1
2090	15025	1
2090	9993	1
2090	104	1
2090	11740	1
2090	6426	1
2090	8783	1
2090	4166	1
2090	3278	1
2090	15683	1
2090	2887	1
2090	8374	1
2090	7018	1
2090	3746	1
2090	10470	1
2090	3511	1
2090	8294	1
2090	1044	1
2090	9668	1
2090	6853	1
2090	5907	1
2090	8599	1
2090	8851	1
2090	5212	1
2090	12189	1
2090	5756	1
2090	14211	1
2090	7658	1
2090	9663	1
2090	2640	1
2090	3351	1
2090	1198	1
2090	4814	1
2090	1746	1
2090	5670	1
2090	15286	1
2090	4898	1
2090	14056	1
2090	2883	1
2090	5908	1
2090	15356	1
2090	9522	1
2090	12512	1
2090	12771	1
2090	12937	1
2090	15363	1
4876	9287	1
4876	2010	1
4876	3979	1
4876	13866	1
4876	3818	1
4876	3597	1
4876	3353	1
4876	415	1
4876	13675	1
4876	9435	1
4876	5122	1
4876	5367	1
4876	177	1
4876	5289	1
4876	6943	1
4876	4167	1
4876	416	1
4876	1747	1
4876	9921	1
4876	12593	1
4876	4579	1
4876	3208	1
4876	11813	1
4876	13190	1
4876	2543	1
4876	11735	1
4876	3750	1
4876	11657	1
4876	897	1
4876	1199	1
4876	2086	1
4876	15026	1
4876	11892	1
4876	7170	1
4876	13369	1
4876	11092	1
4876	10569	1
4876	3751	1
4876	5123	1
4876	2641	1
4876	2888	1
4876	8071	1
4876	15684	1
4876	6606	1
4876	1113	1
4876	2642	1
4876	12674	1
4876	11407	1
4876	15685	1
4876	10467	1
4876	7019	1
4876	9836	1
4876	9994	1
4876	3819	1
4876	499	1
4876	10939	1
4876	15125	1
4876	12036	1
4876	587	1
4876	3209	1
4876	417	1
4876	11167	1
4876	12772	1
4876	10072	1
4876	10154	1
4876	15025	1
4876	11814	1
4876	1585	1
4876	7754	1
4876	2382	1
4876	262	1
4876	6762	1
4876	2808	1
4876	4902	1
4876	7252	1
4876	7253	1
4876	12508	1
4876	3041	1
4876	8449	1
4876	13865	1
4876	7994	1
4876	13370	1
4876	4247	1
4876	3977	1
4876	12591	1
4876	8786	1
4876	2954	1
4876	10234	1
4876	15608	1
4876	1838	1
4876	8521	1
4876	1656	1
4876	7576	1
4876	2722	1
4876	7513	1
4876	3202	1
4876	5756	1
4876	10231	1
4876	10155	1
4876	8375	1
4876	7171	1
4876	2469	1
4876	13682	1
4876	5213	1
4876	2552	1
4876	11332	1
4876	14912	1
4876	258	1
4876	1921	1
4876	4168	1
4876	9995	1
4876	3042	1
4876	11249	1
4876	9066	1
4876	334	1
4876	7514	1
4876	3980	1
4876	1345	1
4876	8376	1
4876	15686	1
4876	6691	1
4876	2240	1
4876	2235	1
4876	4087	1
4876	3897	1
4876	6944	1
4876	2727	1
4876	13962	1
4876	7172	1
4876	11741	1
4876	13963	1
4876	6124	1
4876	15687	1
4876	2643	1
4876	1746	1
4876	7515	1
4876	9288	1
4876	5520	1
4876	15688	1
4876	4903	1
4876	11729	1
4876	836	1
4876	14913	1
4876	5593	1
4876	9586	1
4876	9220	1
4876	5758	1
4876	10866	1
947	8853	1
947	12939	1
947	13964	1
947	8854	1
947	5909	1
947	11742	1
947	6692	1
947	10712	1
947	3592	1
947	676	1
947	13191	1
947	1748	1
947	10391	1
947	3043	1
947	14606	1
947	3280	1
947	5290	1
947	4330	1
9251	9837	1
9251	2011	1
9251	13469	1
9251	15772	1
9251	13683	1
9251	6609	1
9251	5123	1
9251	15027	1
9251	13786	1
9251	7339	1
9251	4331	1
9251	1037	1
9251	10157	1
9251	12180	1
9251	4822	1
9251	262	1
9251	10472	1
9251	8377	1
9251	6857	1
9251	14541	1
9251	15545	1
9251	8787	1
9251	7254	1
9251	6057	1
9251	2012	1
9251	9142	1
9251	3354	1
9251	12594	1
9251	8775	1
9251	677	1
9251	3898	1
9251	10645	1
9251	7419	1
9251	13287	1
9251	10	1
9251	6353	1
9251	8600	1
9251	10789	1
9251	11658	1
9251	10946	1
9251	15767	1
9251	5045	1
9251	9221	1
9251	7912	1
9251	3198	1
9251	8855	1
9251	10553	1
9251	11400	1
9251	6262	1
9251	4088	1
9251	3820	1
9251	6852	1
9251	10473	1
9251	588	1
9251	7659	1
9251	13867	1
9251	13282	1
9251	10570	1
9251	11408	1
9251	5844	1
9251	4580	1
9251	1659	1
9251	7991	1
9251	13863	1
9251	9997	1
9251	14289	1
9251	3973	1
9251	13470	1
9251	14058	1
9251	10785	1
9251	3281	1
9251	15365	1
9251	7516	1
9251	6763	1
9251	11893	1
9251	6431	1
9251	13471	1
9251	6858	1
9251	10646	1
9251	11014	1
9251	12338	1
9251	5910	1
9251	1263	1
9251	3748	1
9251	589	1
9251	10392	1
9251	3598	1
9251	9143	1
9251	1839	1
9251	11587	1
9251	13371	1
9251	13288	1
9251	111	1
9251	12513	1
9251	1115	1
9251	14376	1
9251	11891	1
9251	837	1
9251	11249	1
9251	13524	1
9251	1829	1
9251	7091	1
9251	9669	1
9251	5204	1
9251	12514	1
9251	4980	1
9251	2471	1
9251	12941	1
9251	1656	1
9251	11815	1
9251	9998	1
9251	14826	1
9251	13684	1
9251	7983	1
9251	11	1
9251	9761	1
9251	179	1
9251	2644	1
9251	3821	1
9251	2728	1
9251	6125	1
9251	3282	1
9251	7255	1
9251	7755	1
9251	15288	1
9251	2087	1
9251	14134	1
9251	11409	1
9251	11250	1
9251	6432	1
9251	2645	1
9350	10790	1
9350	2809	1
9350	10571	1
9350	1116	1
9350	10313	1
9350	180	1
9350	8682	1
9350	5215	1
9350	7995	1
9350	3115	1
9350	8141	1
9350	8227	1
9350	1270	1
9350	7996	1
9350	14462	1
9350	7421	1
9350	5759	1
9350	14295	1
9350	2729	1
9350	2473	1
9350	263	1
9350	8146	1
9350	11015	1
9350	5216	1
9350	5369	1
9350	8066	1
9350	12942	1
9350	13780	1
9350	176	1
9350	7988	1
9350	13016	1
9350	14213	1
9350	4485	1
9350	15546	1
9350	14214	1
9350	15206	1
9350	7582	1
9350	13193	1
9350	3513	1
9350	6859	1
9350	15028	1
9350	10647	1
9350	7020	1
9350	14608	1
9350	1925	1
9350	14372	1
9350	4572	1
1410	10939	1
1410	2013	1
1410	7252	1
1410	975	1
1410	1926	1
1410	15547	1
1410	3202	1
1410	14131	1
1410	9762	1
1410	12856	1
1410	13965	1
1410	8601	1
1410	7017	1
1410	2646	1
1410	12857	1
1410	15285	1
1410	4404	1
1410	14215	1
1410	12668	1
1410	4169	1
1410	14609	1
1410	4405	1
1410	5521	1
1410	11811	1
1410	13472	1
1410	13966	1
1410	5522	1
1410	2014	1
1410	4741	1
1410	3122	1
1410	1749	1
1410	1660	1
1410	14463	1
1410	1744	1
1410	10572	1
1410	13017	1
1410	14211	1
1410	335	1
1410	1925	1
1410	8598	1
1410	12	1
1410	13018	1
1410	10388	1
1410	2730	1
1410	14914	1
1410	10235	1
1410	6354	1
1410	6853	1
1410	5291	1
1410	3982	1
1410	11092	1
1410	11093	1
1410	13464	1
1410	13194	1
1410	4981	1
1410	4742	1
526	12038	1
526	9922	1
526	5596	1
526	4398	1
526	3978	1
526	9914	1
526	8451	1
526	2956	1
526	13686	1
526	13	1
526	2001	1
526	10317	1
526	10791	1
526	10151	1
526	15548	1
526	15366	1
526	4248	1
526	13019	1
526	10947	1
526	15767	1
526	11013	1
526	4480	1
526	10468	1
526	3822	1
526	14915	1
526	14059	1
526	15449	1
526	11334	1
526	5839	1
526	7914	1
526	2089	1
526	181	1
526	7660	1
526	1840	1
526	14290	1
526	9923	1
526	1117	1
526	12934	1
526	7422	1
526	11498	1
526	12112	1
526	3345	1
526	7915	1
526	8684	1
526	182	1
526	10073	1
6202	328	1
6202	1045	1
6202	13020	1
6202	7517	1
6202	4581	1
6202	6528	1
6202	14136	1
6202	5597	1
6202	500	1
6202	9374	1
6202	4904	1
6202	3283	1
6202	8378	1
6202	13687	1
6202	10474	1
6202	2641	1
476	5046	1
476	1661	1
476	3752	1
476	9924	1
476	3598	1
476	5980	1
476	3284	1
476	14680	1
476	10948	1
476	590	1
476	3507	1
476	6939	1
476	3599	1
476	6529	1
476	3983	1
476	2731	1
476	12503	1
476	15451	1
476	2957	1
476	4658	1
476	10713	1
476	415	1
476	12773	1
